,look_back,hidden_nodes,output_nodes,epochs,batch_size,future_steps,MSE,MAE,RMSE,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
10,3,5,1,500,20,60,32911.174,141.005,181.414,49.401605606094,101.60193545749783,134.61655335867405,141.68737920498847,133.36944084933398,120.83594676402211,112.0437088457644,109.01366375121474,110.25516235390305,113.0390324114263,115.33725886309146,116.34962173962593,116.26674978429078,115.67634812325238,115.1015445216894,114.79452310511469,114.75964249670506,114.87569810315966,115.01423258221149,115.1012074548304,115.12318653863667,115.10290441212058,115.0708481915295,115.04741623333096,115.03889657789469,115.04163960474729,115.04875287777185,115.05479683524369,115.05758635407686,115.05748174712062,115.05599400374292,115.0544946373701,115.05365778172016,115.05355317476392,115.05384374964237,115.05420406249165,115.05442489939928,115.05448301437497,115.05443652239441,115.05435516142845,115.05429704645276,115.05427380046248,115.05427380046248,115.05428542345761,115.05430866944789,115.05432029244304,115.05432029244304,115.05430866944789,115.05430866944789,115.05430866944789,115.05430866944789,115.05430866944789,115.05430866944789,115.05430866944789,115.05430866944789,115.05430866944789,115.05430866944789,115.05430866944789,115.05430866944789,115.05430866944789
11,3,6,1,500,20,60,33102.505,138.739,181.941,46.04319927589595,95.90438973274827,126.98345349955558,133.36387343466282,125.09471678960323,113.12801806220412,104.95755226886271,102.37172642549872,103.76934509888291,106.48354692354798,108.6065683465004,109.45647661998868,109.28606026527285,108.68802229642867,108.1538410628736,107.89703098529577,107.89589193177223,108.02186195307969,108.1528066163063,108.22595012471079,108.23678275617957,108.21177007064223,108.1805158367157,108.16055915406346,108.15538692122698,108.159931512326,108.16718426129222,108.17243785509467,108.1742742883265,108.1735769086182,108.17194968929887,108.17061304485797,108.17004351809621,108.1701016330719,108.17045032292604,108.1707757667899,108.17096173471212,108.1709849807024,108.17091524273157,108.17082225877046,108.17076414379477,108.17074089780449,108.1707757667899,108.17079901278018,108.17081063577533,108.17081063577533,108.17081063577533,108.17081063577533,108.17081063577533,108.17081063577533,108.17081063577533,108.17081063577533,108.17081063577533,108.17081063577533,108.17081063577533,108.17081063577533,108.17081063577533,108.17081063577533,108.17081063577533,108.17081063577533
12,6,3,1,500,20,60,32256.168,141.445,179.6,-78.27215500921011,23.767159566834568,116.26472738313674,170.89376924112437,211.1775942696333,206.28673089945315,197.10082213586568,151.44809157013893,102.23388932615518,69.27435279893875,55.20665822437405,65.26747632399201,85.80575040695071,114.04570002034306,139.38630511951445,153.67782371145486,155.04754719650745,144.2686139652729,127.80784929871558,110.96236349308491,98.855619297266,94.52564099197089,97.89814020377398,106.89573320013284,117.68151237550377,126.75229537224769,131.66245291435717,131.58455560094117,127.38316830235719,120.96510148599744,114.66261373329162,110.36332594665885,109.03814177897571,110.60570026427507,114.11247412741184,118.1860782174468,121.49703948149084,123.16674084806442,122.95822431528568,121.24085704565047,118.78270980387926,116.44844044429064,114.92514232447743,114.54182756781577,115.22821192270517,116.60174775016307,118.13382123130559,119.33459285902977,119.89442604285478,119.7484760929048,119.05629186344146,118.11680516642332,117.2550414378941,116.71931434598565,116.61864758509397,116.91243041020631,117.44720441651344,118.02161283624172,118.45516217789053,118.63956099575758
13,6,4,1,500,20,60,32170.317,141.139,179.361,-81.39883368533849,20.752442297123373,113.62699324348569,169.9053381115794,212.01998246526716,208.5484727693796,200.42809046208856,154.03550976383684,103.27333378136157,68.2386044561863,52.41994053304195,61.600653817802666,82.23991429401934,111.7137320137918,138.81545333629845,154.83582271707058,157.31279921096564,146.70993111008406,129.54871826452018,111.37235302358866,97.8021342639327,92.34308658792078,95.25510597833991,104.54645855382084,116.20604288068414,126.40839419209956,132.3244870944321,132.8269724202454,128.64200841379164,121.72953425323962,114.63260315984488,109.51710216262936,107.6103033182323,108.98455977138876,112.70252345618606,117.2805887812078,121.1989910171628,123.37961600401997,123.4389746401906,121.69281721159815,118.95360270139574,116.20296278697252,114.27272036138176,113.61596302109956,114.23001747724413,115.72960468697548,117.52260278597474,119.02206214275955,119.8219566681683,119.79119060003757,119.06993725973368,117.98452385875582,116.91978776612878,116.19361789888143,115.97172329869866,116.24156275382637,116.84424992072582,117.54558144736289,118.1184440087378,118.41026254767179
14,6,5,1,500,20,60,32114.481,140.729,179.205,-79.97401720333099,22.0860473247841,113.95645866367221,168.1252415371835,208.843603861928,204.78666714692116,197.14454784357548,152.24990388974547,103.38400794106721,70.27540650120378,55.450008873581886,64.50211371713877,83.92247650471329,111.5431761831343,136.84127598908543,151.60589697512984,153.80945413139463,143.9107768139541,128.15280817142127,111.58063709646463,99.2755813575983,94.39020404112338,97.05193966573476,105.4272375023961,115.85014676955342,124.91029472574591,130.12971692249178,130.54981845876574,126.86198157736659,120.8105505196452,114.63377708235383,110.20717100697755,108.56940963104367,109.7569542903006,112.94066700357199,116.84119307300448,120.1637773321867,122.00390667647123,122.05302545392513,120.59084104254842,118.30760825461148,116.02435222068428,114.42824765932559,113.8862673960328,114.38760204532743,115.60966700014471,117.06580745404958,118.27955034434795,118.92571913605929,118.90346110036968,118.32965707638859,117.467777117908,116.62463342759013,116.05073641964793,115.87435746842623,116.0830367231369,116.55052521058917,117.09355154344439,117.5362946742475,117.76211784678696
15,6,6,1,500,20,60,32123.127,141.233,179.229,-75.21650445637107,26.51734037294984,117.77085833913087,170.1952621023059,208.64705901414155,203.2024529095888,194.59906541633606,151.02348031175137,104.20846185520291,73.27651033785939,60.099044206917284,69.62970262929797,88.46524279350042,114.37012106063962,137.64194925516844,150.77426004999876,152.22331047686933,142.63752418854833,128.01470374318956,113.029501555413,102.1926625624001,98.19098156628013,100.92840613523126,108.6238982322514,117.91774975168704,125.79092257538437,130.14553581887483,130.26049886378647,126.86093550780414,121.53595326921344,116.24410818976163,112.56871953615546,111.33113788282871,112.48546402198076,115.26501032531262,118.5601526929736,121.28848807972669,122.72740325483679,122.66774242079258,121.38571443405746,119.47927590250968,117.6284766486883,116.38029482379555,116.00590652740001,116.46678153061866,117.48019047671556,118.64573280617594,119.58685834550857,120.05941445884108,120.00231068372726,119.52428013968468,118.8417081272006,118.19520226863025,117.77289236328005,117.66293882927297,117.84444352135061,118.2124507934153,118.62412565821408,118.94815151667595,119.10226080921292
16,8,3,1,500,20,60,21603.331,110.863,146.981,-79.76151398321986,-212.73735372519494,-116.94395197302103,112.33728245696425,266.9737591844201,331.43207745587824,328.7361004875898,266.87958967781066,210.7294115771055,162.78725316703319,73.07725733220578,-26.831323963612316,-77.59169838184118,-61.229508337050675,10.473637829437852,105.73831534427404,183.15573853701352,228.2509605179429,248.85964670544863,243.5666044574976,207.53404099971056,146.05855521655081,75.33927815401553,18.362030965268612,-5.506010387867689,7.06352660536766,45.407839869663114,95.99728070989251,146.78234236979483,187.37467655825614,209.18508745908736,206.50740508514642,179.5307006983459,136.52303838220237,90.99839322289824,55.80734623610973,39.037770211726425,42.812547096759076,64.2109111969471,96.94034728941321,132.63787791234253,162.2244096274674,178.13989310011266,176.76722899729012,159.5475641091764,132.23236323496698,102.7415585078001,78.70955156224966,65.67101509219408,66.10004890023171,79.09554541929066,100.67996461415291,124.82903836673498,145.11202498447895,156.48582310688494,156.61603552141784,146.2849246698618,128.883720220685,109.31107295081019,92.65458866912127
17,8,4,1,500,20,60,21707.02,111.462,147.333,-79.01804909920692,-212.09230074101686,-115.32547314602137,115.23179180520772,269.5591317309737,332.0809892744422,327.78926805764434,266.19508824813363,211.44817759644985,164.896175896883,75.2003136241436,-25.67038434022665,-76.88541545927524,-60.01301079690456,12.209886654675007,107.0231328498423,183.25308112129568,227.40873504424093,248.22205568414927,244.07971320086716,209.14384907233713,148.07572602277995,77.2688813148737,20.212818596094845,-3.6138100253641605,8.797328790128232,46.470483823165296,96.06335743725299,146.11318329370022,186.65486446934938,209.02910686433313,207.1385802131295,180.850247713387,138.35300922873617,93.19933520525693,58.179227607965466,41.21617520651221,44.36916834363341,64.89519178971648,96.8390470752865,132.1178651098609,161.7327336871326,178.03148542445896,177.25404652565717,160.71737207785247,134.04591078937054,105.00048761290311,81.06445173820853,67.7173944852054,67.52577778735757,79.79065283203124,100.75153901821375,124.53684789195657,144.7813972647786,156.43339177581666,157.0883591748476,147.4006857111454,130.5925562118888,111.39737733212112,94.79940320795774
18,8,5,1,500,20,60,21693.11,111.655,147.286,-77.35441493609547,-211.09362975275516,-113.9427202834189,115.8291905093193,269.1112744823098,332.00460295039414,328.84040524595974,269.37646473938224,216.86925875884293,171.30599038669467,80.49787721720338,-22.337234778463838,-75.79947902351617,-61.20547198310494,9.292201054126023,103.03895608440041,179.3613304131925,225.38238207185267,249.54303232759236,248.94874858617783,216.56336477279663,156.33725798302888,84.54803772604465,25.175198255360126,-1.7389976635873317,7.358285762071609,42.260437393203375,90.49727941051125,141.13365971660613,184.1100329298377,210.03974953758717,211.74247183334828,188.12212812960146,146.77737935087083,101.04385734593868,63.852074468046425,43.634885625779624,43.27238765341043,60.97622002699971,91.58591819263994,127.36423444327711,159.11178315246104,178.54809268936515,181.07382764786482,167.17365530222654,141.82650645679234,112.47179537969828,86.68395486210287,70.44710719688237,67.11604396274686,76.83288533274829,96.48775948172808,120.5017972767949,142.39329019170998,156.64200129255653,160.1533197467923,152.84276962575316,137.33010429561136,118.04007015252112,100.0222309422791
19,8,6,1,500,20,60,21688.714,111.336,147.271,-76.87013122066855,-209.22920834863186,-114.389333871603,112.84489352363347,266.27684439593554,330.8085502586961,328.522865018785,267.7024744876027,212.39989168435335,165.36150250723958,76.61794709515571,-22.757464167684315,-74.1397036947906,-59.380150334626435,10.543091036885976,104.30227104896306,181.05019809874892,226.42575509941577,248.04034177815913,244.29411096918582,210.1006075401306,150.23641757297514,80.33555627860129,23.12790645723045,-1.9964934978783129,8.670179034814238,45.05019449776411,94.12417692840098,144.19850405859947,185.0736024727821,208.11395871913433,207.29653671705722,182.31558195644615,140.88334689331055,96.07012202042341,60.551910966485735,42.53609706314653,44.49515579943359,63.99038811019063,95.22585671107471,130.2235493622422,160.0826751823425,177.16203889614343,177.51800474524498,162.11653660959004,136.22460635903477,107.39913674256205,83.12257616780698,69.018768947348,67.8600144470483,79.17173996391892,99.41990408822893,122.92268119615316,143.4003064904809,155.73326904067397,157.3115439274907,148.52314159762858,132.35453253686427,113.39445197975635,96.59166905826329
